Sentiment,SentimentText
2,@NationalGallery the glass means fragility and the book are fortification plans says museum text Tizian far superior https://t.co/pYZBvPbiYV
2,"@Tate @tateliverpool I will be hammering the door down to see that exhibition, fantastic opportunity to see a well curated exhibition"
2,Looking forward to joining this evening's #DefeatingDepression event at @RAMMuseum - hosted by @UoE_MedHist
2,.@NationalGallery loved the Drawing in Silver and Gold exhibit. Fascinating process and breadth of use thru centuries of #art!
2,So pleased this was selected and will be at @ThelmaHulbert Gallery in July/August #EvolverPrize2015 http://t.co/yA60vLNPTk
2,"Saw #definingbeauty at @britishmuseum today and it is just glorious. Seriously, the arse on that exhibition. Wow."
2,£13m Cezanne painting will leave Cambridge's @FitzMuseum_UK- unless a UK buyer comes forward: http://t.co/JUDB49cQcz http://t.co/gWmNfNAE3K
2,@tateliverpool @uccrew_sthelens  tom?
2,Coming soon from @TheEES near  @SoaneMuseum @camdentalking @britishmuseum @FoundlingMuseum @LoveCamden @DickensMuseum http://t.co/Xx78LXC3X4
2,Thank you Caroline Campbell for this aft @NationalGallery.I'm so glad I came to #London to take you to @SanFrancisco http://t.co/J7WDpKSJXL
2,"@SplashDSM @britishmuseum e.g. arc de triomphe, part of the louvre were napoleon B"
2,Van Gogh &amp; Monet @NationalGallery #London http://t.co/tBaeuSl7Xc
2,"BritishMuseum: RT @Alias_Ailsa: Loved #ancientlives exhibition @britishmuseum! Brilliant use of technology, amazin… http://t.co/LR7CW55YOy"
2,@britishmuseum for a wonderful summer party http://t.co/p9CCVNcQE8
2,@britishmuseum a death mask??
2,@NationalGallery's Matt Morgan explores the display of light in art from Turner to Eliasson! Later: 8pm #alsofestival http://t.co/7YRTpDZaTQ
2,Solidarity @greenpeace #kayaktivists We r fighting @Shell &amp; @NationalGallery who want 2 privatise 400 workers here #ShellNo #noprivatisation
2,@britishmuseum @TripAdvisor I put the @NatGalleryAus and @V_and_A ahead of you; however I fear changes coming to both
2,Really loved #DefiningBeauty @britishmuseum. Outstanding exhibit+ worth it for last 2 sculptures alone. Closes 5 July http://t.co/F3GZWdGSdX
2,@britishmuseum Discover the diversity of http://t.co/2kbdAhhHxK http://t.co/YqWY358aci
2,Still time to book for @PlymouthMuseum and @YorkArtGallery #newexpressions #fieldvisits #KeithHarrison #PhilipEglin https://t.co/sq0JZ7SD4X
2,@PamHartshorne @britishmuseum  Sounds wonderful😊- enjoy
2,Really enjoying @britishmuseum tweets. Well worth a follow.
2,Just finished deinstalling @kettlesyard Now closing for 2 years redevelopment. Look forward to seeing new space
2,@britishmuseum why was the wounded eye of Horus used so much?
2,@tateliverpool #FathersDay My father's Carl Kohler 1919-2006 selfportrait from 1946. http://t.co/29rx0PjLxh http://t.co/rcY8bI0dbZ
2,Ace dragon tiles at the @britishmuseum http://t.co/S6BLYPW7dR
2,L'immense toile majeure de #Seurat (mal connu en France) Baigneurs à Asnières est à Londres @NationalGallery http://t.co/ogo1jI8q3C
2,Thanks @britishmuseum for preserving #Palmyre http://t.co/kQPEpqSUU6
2,@NationalGallery Welcome aboard!
2,.@Tate_StIves curator Laura Smith talking on 2018 show on Virginia Woolf &amp; women artists. #MaterialHistories http://t.co/jDmlhxQDFn
2,@NationalGallery @Duff_Stuff_ Always start with the Perugino- then try other stuff!
2,@FitzMuseum_UK Rather lovely promotional animation: https://t.co/IF96Cy4zy3
2,What lies beneath: drapery and the suggested form http://t.co/xY8I9SWmOM via @britishmuseum
2,@britishmuseum @JHGHendriks This Dutch horse survived: https://t.co/Ft2tViG040
2,Congratulations to our @artfund @NationalGallery trainee @HelenHillyard on a fantastic #Baroque redisplay @BM_AG! http://t.co/RXVTc7bXhG
2,Glad Day #LoveWins (from @britishmuseum) http://t.co/Q4XSwL0esu http://t.co/voivfqwJYD
2,@britishmuseum Loving it! Periscope is broadcasting sideways here though (might be just my browser)...
2,We are still open for another hour! Please come down and visit us. #CastleHill15 @CambridgeNewsUK @kettlesyard http://t.co/6e7IZyaATw
2,@britishmuseum Superbe Musée http://t.co/4I8idPlBFt
2,@kettlesyard @IrregularCircle love this place :-)
2,@CarolineLawrenc @britishmuseum Didn't he also invite a local wit at the forum to publicly ok him? Always liked Vespasian.
2,"#AskTheGallery @NationalGallery Dear director, i really would like to know.... http://t.co/ohJxCNRWu5"
2,Look out for @SIN_Cru_ performing at @kettlesyard #CastleHill Open Day this Saturday 20th June! #Dance #BBoying Info: http://t.co/7PgnqtHiw3
2,#FF @YardsBrewJason @YarwoodLeather @YardiesBath @BYMClaire @yarpmedia @mrneilly @Your_Bath @YourBath2015 @BathCoUK @Bath_Jobs_UK @ICIABath
2,The extension to @KettlesYard... http://t.co/FAKNxBg8gO
2,20th June @SidneySussex will be transformed into a museum of all things #art @CamUnivMuseums @CamWhatsOn
2,"Saturday @_TheWhitechapel: screenings + discussions w/ Beatrice Gibson, Sarah Turner + Larissa Sansour @FL_FLAMIN http://t.co/8tI8cJilMP"
2,Crocodile mask @britishmuseum #IndigeousAustralia exhibition http://t.co/Sgg6tqDuCm
2,"@NationalGallery The 2rd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland"
2,USA Armchair Travelers See The Impressionists of National Gallery July 14th! http://t.co/D5WfIOCZPb @NationalGallery http://t.co/hl4L0GJ6wq
2,"#AskTheGallery @NationalGallery Dear director, i really need to know... http://t.co/ZOKi0WmpLw"
2,@LucyWheeler16 @kettlesyard Thank YOU for a lovely evening!
2,@britishmuseum thanks!
2,@TheFrameBlog @NationalGallery She's a beauty. Beauty is so hard to come by these days.
2,"Review: Christopher Williams 'The Production Line of Happiness"" @_TheWhitechapel  til 21.06, text by Becky Sykes  http://t.co/ENtZTD7q9p"
2,@WhiteLightEvent @Caz3822 @walker_a supplying core colour points and wireless PA system @NationalGallery @NASDAQ #eventprofs
2,@MartinUMueller Da ist auch leider die Kultur- und Sprachpolitik im Ausland schuld. Kurz: Bratwurst statt Kultur @britishmuseum @DerSPIEGEL
2,"I'm at @NationalGallery in London, Greater London https://t.co/SFdgCxbEgj"
2,"Painting of 6-armed deity, Yama-deva, standing on bull, holding sun &amp; moon, China, Tang Dyn. c851-950 @britishmuseum. http://t.co/Yu0nVBxikw"
2,"We are over the moon to present our new website for @ThelmaHulbert - our local, award winning art gallery http://t.co/4VglZP9TbB #Honiton"
2,@MuseeLouvre @museiincomune @leCMN @GoldUnveiled @britishmuseum @MarDixon @Museo_MADRE
2,{ @britishmuseum } #Japan #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/guxzh4DWhw
2,"I'm following @kettlesyard, @frederickvan, @martinjonesaz and @ChidiNwanyanwu on @spreaker https://t.co/O9sccqGZhm"
2,Fantastic closing exhibition @kettlesyard providing inspiration in #drawing and #sculpture #New#Rhythms http://t.co/OU7l7SaRt0
2,Great Terry Frost show opened @LeedsArtGallery last night. Congrats to @CuratorSarah and @Tate_StIves http://t.co/5VfGYYRvCL
2,Fascinating talk @CVHISTORYFEST on Goya's portraits by @XBray  - looking forward to seeing your Goya exhibition @NationalGallery in Autumn!
2,@peterliversidge @_TheWhitechapel ✊💗
2,@leCMN @GoldUnveiled @museiincomune @tokikodasa @MuseeLouvre @museecarnavalet @MuseumWeek @Museo_MADRE @britishmuseum so interesting!
2,"“@britishmuseum: Born in 823: Frankish emperor Charles the Bald, heir to Charlemagne's throne http://t.co/ss2T1VNnOc http://t.co/fYBRijSXYN”"
2,Gr8 read @guardian http://t.co/fP34V5a0zB on @tateliverpool Gr8 package Jackson Pollock + @hotelindigo @TravelBird_UK http://t.co/yclQU5e2Pp
2,"#LaMaisonduCanada a été conçue par Sir Robert Smirke, qui a conçu aussi le @britishmuseum http://t.co/2RKWd6RYY8"
2,El Diario de la ProfeCaro is out! http://t.co/OemlHbpDjV Stories via @NationalGallery @digitaltext @PortalGeekEP
2,Monday morning #fieldtrip pt 2: thanks to Mark Godfrey and @_TheWhitechapel. Must-see exhibition that ends Sunday. http://t.co/OeGU898UGF
2,@NationalGallery how about non-digital audiences? 😉
2,Join us at Castle Hill Open Day Sat 20 June 12-5pm.We'll be in Castle St Methodist Church car park. @kettlesyard http://t.co/SZ5mJC6tnN
2,@ElizabethFell1 @AnnaBrady_Art @LAPADAorg @MasterpieceFair @Pitt_Rivers and @britishmuseum
2,"It's #MolluscMonday at @RAMMuseum rock #snail #shell from Clyst St Mary, Devon. More here: http://t.co/xZGRxVmJC4 http://t.co/Mj7Z6tazKz"
2,Watch the grand opening of 'The Edge' @UniofBath  https://t.co/RiR3NP4ztS  http://t.co/SK10qtwZgl @ICIABath  #arts #dance #performingarts
2,"Gold brooch of 'Helios' or sun-god, from the workshop of Castellani, Italy, c.1860s @britishmuseum. http://t.co/MH9TYP5pdn"
2,James Richards' Soundscape installation w/ Francis Bacon's art. I hear touches of P. Glass &amp;S. Reich @_thewhitechapel http://t.co/RNieRITYLq
2,@NationalGallery @artecielocom Your painting of a guy getting taken away by a big black eagle - what's the story behind it ? #AskTheGallery
2,https://t.co/KIfbjFNcZV we're hiring a new Development Officer @tateliverpool #job #arts #liverpool
2,@britishmuseum   Incredible that new father    AfterMarcellus Laroon II John Smith the mezzotinter  1680/1743 http://t.co/OBnWPePS4V
2,Harry Eyres in Newsweek says @NationalGallery director prefers in-house option - he must now return to talks with us http://t.co/iuGR4GyhQu
2,{ @britishmuseum } #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/vkXkz5Wc64
2,Innovation: The Emperor's New Clothes? Have a read of our discussion during the day http://t.co/T6CSMK9KcX @CamUnivMuseums @ukmcg
2,@RB_Rings @britishmuseum nice parallel!  Thanks.
2,"Spectacular! (@ Fitzwilliam Museum - @fitzmuseum_uk in Cambridge, Cambridgeshire) https://t.co/fs3Q3cVURE"
2,"rt""@britishmuseum: A pair of ancient Greek bronze greaves from 500 BC! http://t.co/5vMIikmKIM http://t.co/SFdv4lKMQ0"""
2,"advance notice: Museums as Method: Collections, Research, Universities conference @CamUnivMuseums @CRASSHlive Mar '16 http://t.co/4Zaefuig2k"
2,"@soehraard_b @ConsortiumX @britishmuseum  No dancing, the hair is pulled over the face when mourning."
2,@kettlesyard @steakandhonour My two favourite things!!
2,"Indigenous Australia: enduring civilisation. So good, no words! @britishmuseum"
2,Join us next week for an eye-opening workshop on anthropomorphism in art: http://t.... http://t.co/XGazRAUXko via @NationalGallery
2,Call for Papers: On the relationship between art dealers and museums. Conference by @NationalGallery http://t.co/x8WFSVNr6p
2,Years 3 &amp; 4 having a fantastic time at the @britishmuseum #mummies #aztec #history #education #romans http://t.co/NjKAQBARxM
2,Great to see the The Guardian's Exhbition of the week is our Jackson Pollock show at @TateLiverpool  http://t.co/P0EjGDjY4e
2,An exciting announcement soon :) @RAMMuseum #excited
2,Project curator sought for South Africa exhibition @britishmuseum; closing date 26 June: https://t.co/xnnVSIteBC #twitterstorians #museums
2,Great talk @MuseumofCamb Weds night 7pm - what @kettlesyard will look like after its redevelopment http://t.co/UQnwUjiQzH
2,@NationalGallery What's your favourite colour?
2,@_TheWhitechapel what do you think of my biro illustrations? Pls RT. Thanks! http://t.co/kcfA0zJFDF http://t.co/TmmOiPjjQv
2,@Nephys @ConsortiumX @britishmuseum ah!
2,@NationalGallery @greekisinart ART=FREEDOM Visited the gallery but unable to see the impressionist paintings belonging to collection.When up
2,Many congratulations to Sir Nicholas Penny of @NationalGallery on his knighthood. His intro to London Art Week 2015: http://t.co/jF5XlN5wIM
2,"Tour dates for Longford Castle, open only 28 days a year, are on sale now: http://... http://t.co/k5abwUMFxb via @NationalGallery"
2,Sunflowers compliments our #NorthbankInBloom perfectly! #summer @NationalGallery  https://t.co/leivOrUTqn
2,"@Bethlem_Gallery @samcurtisart @_TheWhitechapel Ooh, fab - just down the road from work so that's at least one lunch hour sorted!"
2,@sewyoursoul Oh Whistle jacket is my daughter's favourite picture in @NationalGallery ...she has her own route around it &amp; he's last.
2,@britishmuseum They are extremely beautiful. Thank you very much for sharing.
2,@NationalGallery one is surely a bird set free. But why a glass in the old age? Musical instrument epitomises songs of young heart
2,@britishmuseum @Sheanderthal And why is Father's Day and the solstice observed together? There is one theory: http://t.co/T6wTdeuifq
2,Get the story behind 6 must-see pieces @BritishMuseum #IndigenousAustralia exhibition http://t.co/ot0VMoFUvC http://t.co/Nbrvi4tqQz
2,If you haven't checked out #TARA the TRUST FOR AFRICAN ROCK ART you should! TARA have teamed up w @BritishMuseum... http://t.co/UH00tqwuMA
2,@britishmuseum happy #waterloo day #waterloo200 http://t.co/x0T4dpKfJN
2,@britishmuseum please add yourself to our website and app it's Free and you can offer vouchers! http://t.co/YzSkX9Efnz #familyday 0-19yrs
2,"Lovely discussing art, #mentalhealth and #mindfulness with Rachel from @NationalGallery tonight @mcrartgallery.  #MAGwellbeing #sharing"
2,The Rowena Markham Daily is out! http://t.co/mAMdE6ldt5 Stories via @_TheWhitechapel
2,the defining beauty exhibition at @britishmuseum was so overwhelmingly stunning today. it ends next week so PLEASE make it a priority + go.
2,@LalitKModi ur the boss man! #BJP #Congress @narendramodi @britishmuseum @visitlondon @PMOIndia are all for your service. Come: @makeinindia
2,.@britishmuseum have a #conferencing &amp; #event showcase on Wed 1 July from 6.45pm. RSVP to VenueHire@britishmuseum.org http://t.co/mWDsVEclvX
2,@NationalGallery we were @ the museum last week and wondered about the shadow on her face. Is that from the umbrella? It looks a bit odd.
2,@frizzychick @FitzMuseum_UK jealous of the museums you've got on your doorstep
2,This summer view the 'portraits of an icon' as @NationalGallery delve into the life of Audrey #Hepburn http://t.co/RxkuA6tav3
2,Greatly enjoyed the #DefiningBeauty exhibition at the @britishmuseum: http://t.co/qlPUFtwaA2 http://t.co/XjnbuirXPZ
2,#London #Soundscapes features new music composed in response to paintings in @NationalGallery: http://t.co/fBkUaTeHzh http://t.co/RPpcpKnt5O
2,"James Richards devises a ""sonic filter"" for Bacon’s painting @_thewhitechapel http://t.co/UdL030Jh2F by @MaryGNguyen http://t.co/yAqtYMAgme"
2,"Christopher Williams @_thewhitechapel Last weekend to see the show, which is excellent and should… https://t.co/neebEspOVl"
2,Getting excited about telling aboriginal tales &amp; playing #didgeridoo @britishmuseum during tonight's sleepover http://t.co/ZXFf34SgAd
2,@NationalGallery Which current living artist is most likely to be a highlight of the NG in 100 years? #AskTheGallery https://t.co/ytmnPnwTMm
2,@tateliverpool Great stuff! I'll be there ASAP :0)
2,@WomenoftheWI @RAMMuseum   Wonderful!
2,City Of Liverpool News is out! http://t.co/JCtndf7HZG Stories via @tateliverpool @Biennial @MerseyMaritime
2,"#Gainsborough was a leading portrait painter, but his private inclination was for landsca... http://t.co/hbLUujuZ0c via @NationalGallery"
2,"Handmade capes by Brazilian artist, Ricans Neuenchewander of London school children's fears. @_thewhitechapel #colour http://t.co/hhsOsojZOr"
2,Out with Y7 at the @britishmuseum  We've learnt about ancient Cyrus &amp; now enjoying the Greek &amp; Roman galleries! http://t.co/QZq80UH1bO
2,A little blue man. A @britishmuseum souvenir who has been there from the start! https://t.co/Iou9zr6ssn http://t.co/iIyRtboZFt
2,Yummy lunch now to check out #waddesdon and #DefiningBeauty at @britishmuseum #self-authorisedsabbatical ;-)
2,"This looks great, so hard to decide which day to go to http://t.co/vnNOh5ly1r @BathDance @chaptertweets @ICIABath"
2,@LoudenStudio @PearlLamFineArt @NYAcademyofArt @NationalGallery A pleasure.Enjoying the catalogue immensely!Thanks!
2,@Asamsakti   Benvenuto Tisi A Pagan Sacrifice  1526 @NationalGallery  London  UK
2,We want to celebrate kids creativity online! Enter our summer exhibition @Tate_StIves http://t.co/SbmINe79fR http://t.co/WFnAFQU0iV
